"(X,Y)",Moon Points
"(75, -190)",0
"(76, -190)",0
"(81, -190)",0
"(84, -190)",0
"(191, -26)",0
"(191, -24)",0
"(191, -21)",0
"(-106, 191)",0
"(-70, 191)",0
"(-72, 191)",0
"(-80, 191)",0
"(-90, 191)",0
"(-100, 191)",0
"(-103, 191)",0
"(-104, 191)",0
"(-110, 191)",0
"(12, 179)",0
"(-111, 191)",0
"(-115, 191)",0
"(-120, 191)",0
"(-122, 191)",0
"(-130, 191)",0
"(-131, 191)",0
"(-132, 191)",0
"(-65, 191)",0
"(-64, 191)",0
"(-61, 191)",0
"(-60, 191)",0
"(7, 184)",0
"(2, 189)",0
"(1, 190)",0
"(0, 191)",0
"(-5, 191)",0
"(-10, 191)",0
"(-16, 191)",0
"(-20, 191)",0
"(-30, 191)",0
"(-32, 191)",0
"(-40, 191)",0
"(-43, 191)",0
"(-46, 191)",0
"(-50, 191)",0
"(-52, 191)",0
"(-140, 191)",0
"(-146, 191)",0
"(-150, 191)",0
"(-191, 177)",0
"(-191, 173)",0
"(-191, 169)",0
"(-191, 158)",0
"(-191, 153)",0
"(-191, 152)",0
"(-191, 149)",0
"(-191, 148)",0
"(-191, 142)",0
"(-191, 140)",0
"(-191, 138)",0
"(-191, 133)",0
"(-191, 129)",0
"(-191, 128)",0
"(-191, 126)",0
"(-191, 125)",0
"(-191, 176)",0
"(-191, 178)",0
"(-152, 191)",0
"(-191, 180)",0
"(-154, 191)",0
"(-160, 191)",0
"(-161, 191)",0
"(-165, 191)",0
"(-166, 191)",0
"(-170, 191)",0
"(-180, 191)",0
"(-183, 191)",0
"(-190, 191)",0
"(-191, 190)",0
"(-191, 189)",0
"(-191, 188)",0
"(-191, 185)",0
"(-191, 184)",0
"(-191, 181)",0
"(9, 182)",0
"(13, 178)",0
"(191, -18)",0
"(147, 44)",0
"(161, 30)",0
"(160, 31)",0
"(159, 32)",0
"(158, 33)",0
"(156, 35)",0
"(152, 39)",0
"(148, 43)",0
"(142, 49)",0
"(14, 177)",0
"(141, 50)",0
"(140, 51)",0
"(136, 55)",0
"(132, 59)",0
"(128, 63)",0
"(122, 69)",0
"(121, 70)",0
"(162, 29)",0
"(164, 27)",0
"(167, 24)",0
"(172, 19)",0
"(191, -17)",0
"(191, -16)",0
"(191, -15)",0
"(191, -11)",0
"(191, -10)",0
"(191, -4)",0
"(191, -3)",0
"(191, -1)",0
"(190, 1)",0
"(189, 2)",0
"(187, 4)",0
"(186, 5)",0
"(180, 11)",0
"(177, 14)",0
"(176, 15)",0
"(120, 71)",0
"(116, 75)",0
"(112, 79)",0
"(58, 133)",0
"(53, 138)",0
"(52, 139)",0
"(40, 151)",0
"(39, 152)",0
"(36, 155)",0
"(34, 157)",0
"(33, 158)",0
"(32, 159)",0
"(27, 164)",0
"(25, 166)",0
"(24, 167)",0
"(20, 171)",0
"(19, 172)",0
"(18, 173)",0
"(16, 175)",0
"(56, 135)",0
"(60, 131)",0
"(107, 84)",0
"(61, 130)",0
"(106, 85)",0
"(104, 87)",0
"(100, 91)",0
"(98, 93)",0
"(97, 94)",0
"(96, 95)",0
"(92, 99)",0
"(80, 111)",0
"(78, 113)",0
"(77, 114)",0
"(76, 115)",0
"(74, 117)",0
"(64, 127)",0
"(63, 128)",0
"(62, 129)",0
"(-75, -115)",0
"(-77, -113)",0
"(-80, -110)",0
"(-53, 190)",0
"(-31, 190)",0
"(-35, 190)",0
"(-36, 190)",0
"(-39, 190)",0
"(-45, 190)",0
"(-46, 190)",0
"(-49, 190)",0
"(-55, 190)",0
"(16, 174)",0
"(-56, 190)",0
"(-59, 190)",0
"(-65, 190)",0
"(-66, 190)",0
"(-75, 190)",0
"(-76, 190)",0
"(-83, 190)",0
"(-26, 190)",0
"(-25, 190)",0
"(-24, 190)",0
"(-19, 190)",0
"(11, 179)",0
"(10, 180)",0
"(8, 182)",0
"(7, 183)",0
"(6, 184)",0
"(5, 185)",0
"(1, 189)",0
"(0, 190)",0
"(-5, 190)",0
"(-6, 190)",0
"(-10, 190)",0
"(-13, 190)",0
"(-14, 190)",0
"(-15, 190)",0
"(-16, 190)",0
"(-85, 190)",0
"(-86, 190)",0
"(-95, 190)",0
"(-145, 190)",0
"(-151, 190)",0
"(-155, 190)",0
"(-156, 190)",0
"(-164, 190)",0
"(-165, 190)",0
"(-166, 190)",0
"(-169, 190)",0
"(-170, 190)",0
"(-171, 190)",0
"(-175, 190)",0
"(-176, 190)",0
"(-179, 190)",0
"(-185, 190)",0
"(-186, 190)",0
"(-189, 190)",0
"(-146, 190)",0
"(-143, 190)",0
"(-96, 190)",0
"(-136, 190)",0
"(-105, 190)",0
"(-106, 190)",0
"(-109, 190)",0
"(-112, 190)",0
"(-113, 190)",0
"(-116, 190)",0
"(-117, 190)",0
"(-118, 190)",0
"(-119, 190)",0
"(-125, 190)",0
"(-126, 190)",0
"(-129, 190)",0
"(-130, 190)",0
"(-134, 190)",0
"(-135, 190)",0
"(13, 177)",0
"(17, 173)",0
"(-190, 188)",0
"(115, 75)",0
"(133, 57)",0
"(131, 59)",0
"(130, 60)",0
"(128, 62)",0
"(121, 69)",0
"(118, 72)",0
"(116, 74)",0
"(113, 77)",0
"(18, 172)",0
"(111, 79)",0
"(110, 80)",0
"(109, 81)",0
"(108, 82)",0
"(106, 84)",0
"(105, 85)",0
"(103, 87)",0
"(135, 55)",0
"(136, 54)",0
"(138, 52)",0
"(140, 50)",0
"(163, 27)",0
"(162, 28)",0
"(161, 29)",0
"(159, 31)",0
"(158, 32)",0
"(156, 34)",0
"(155, 35)",0
"(153, 37)",0
"(152, 38)",0
"(151, 39)",0
"(150, 40)",0
"(148, 42)",0
"(146, 44)",0
"(145, 45)",0
"(141, 49)",0
"(100, 90)",0
"(98, 92)",0
"(97, 93)",0
"(56, 134)",0
"(51, 139)",0
"(50, 140)",0
"(48, 142)",0
"(38, 152)",0
"(36, 154)",0
"(35, 155)",0
"(34, 156)",0
"(33, 157)",0
"(31, 159)",0
"(30, 160)",0
"(28, 162)",0
"(26, 164)",0
"(25, 165)",0
"(24, 166)",0
"(23, 167)",0
"(53, 137)",0
"(58, 132)",0
"(96, 94)",0
"(59, 131)",0
"(95, 95)",0
"(93, 97)",0
"(91, 99)",0
"(90, 100)",0
"(88, 102)",0
"(78, 112)",0
"(76, 114)",0
"(75, 115)",0
"(73, 117)",0
"(72, 118)",0
"(71, 119)",0
"(69, 121)",0
"(63, 127)",0
"(62, 128)",0
"(61, 129)",0
"(-190, 189)",0
"(-190, 187)",0
"(-82, -108)",0
"(-167, -23)",0
"(-175, -15)",0
"(-174, -16)",0
"(-173, -17)",0
"(-172, -18)",0
"(-171, -19)",0
"(-170, -20)",0
"(-169, -21)",0
"(-165, -25)",0
"(-190, 25)",0
"(-164, -26)",0
"(-163, -27)",0
"(-162, -28)",0
"(-157, -33)",0
"(-154, -36)",0
"(-153, -37)",0
"(-152, -38)",0
"(-177, -13)",0
"(-182, -8)",0
"(-184, -6)",0
"(-187, -3)",0
"(-190, 23)",0
"(-190, 21)",0
"(-190, 20)",0
"(-190, 18)",0
"(-190, 15)",0
"(-190, 14)",0
"(-190, 13)",0
"(-190, 11)",0
"(-190, 8)",0
"(-190, 7)",0
"(-190, 5)",0
"(-190, 4)",0
"(-190, 3)",0
"(-190, 0)",0
"(-189, -1)",0
"(-150, -40)",0
"(-149, -41)",0
"(-147, -43)",0
"(-108, -82)",0
"(-105, -85)",0
"(-104, -86)",0
"(-102, -88)",0
"(-99, -91)",0
"(-98, -92)",0
"(-97, -93)",0
"(-96, -94)",0
"(-95, -95)",0
"(-94, -96)",0
"(-93, -97)",0
"(-92, -98)",0
"(-90, -100)",0
"(-89, -101)",0
"(-87, -103)",0
"(-84, -106)",0
"(-107, -83)",0
"(-109, -81)",0
"(-145, -45)",0
"(-110, -80)",0
"(-144, -46)",0
"(-142, -48)",0
"(-137, -53)",0
"(-132, -58)",0
"(-130, -60)",0
"(-129, -61)",0
"(-127, -63)",0
"(-125, -65)",0
"(-124, -66)",0
"(-122, -68)",0
"(-120, -70)",0
"(-119, -71)",0
"(-118, -72)",0
"(-117, -73)",0
"(-112, -78)",0
"(-190, 24)",0
"(-190, 27)",0
"(-190, 185)",0
"(-190, 122)",0
"(-190, 131)",0
"(-190, 129)",0
"(-190, 128)",0
"(-190, 127)",0
"(-190, 125)",0
"(-190, 124)",0
"(-190, 123)",0
"(-190, 120)",0
"(-190, 28)",0
"(-190, 118)",0
"(-190, 117)",0
"(-190, 115)",0
"(-190, 113)",0
"(-190, 111)",0
"(-190, 109)",0
"(-190, 108)",0
"(-190, 133)",0
"(-190, 138)",0
"(-190, 140)",0
"(-190, 143)",0
"(-190, 183)",0
"(-190, 182)",0
"(-190, 180)",0
"(-190, 178)",0
"(-190, 173)",0
"(-190, 172)",0
"(-190, 171)",0
"(-190, 170)",0
"(-190, 168)",0
"(-190, 167)",0
"(-190, 156)",0
"(-190, 152)",0
"(-190, 151)",0
"(-190, 148)",0
"(-190, 147)",0
"(-190, 107)",0
"(-190, 103)",0
"(-190, 100)",0
"(-190, 64)",0
"(-190, 61)",0
"(-190, 60)",0
"(-190, 59)",0
"(-190, 58)",0
"(-190, 53)",0
"(-190, 51)",0
"(-190, 48)",0
"(-190, 47)",0
"(-190, 43)",0
"(-190, 40)",0
"(-190, 38)",0
"(-190, 35)",0
"(-190, 33)",0
"(-190, 31)",0
"(-190, 29)",0
"(-190, 63)",0
"(-190, 65)",0
"(-190, 98)",0
"(-190, 67)",0
"(-190, 97)",0
"(-190, 93)",0
"(-190, 91)",0
"(-190, 89)",0
"(-190, 88)",0
"(-190, 87)",0
"(-190, 83)",0
"(-190, 80)",0
"(-190, 78)",0
"(-190, 75)",0
"(-190, 73)",0
"(-190, 72)",0
"(-190, 71)",0
"(-190, 69)",0
"(-190, 68)",0
"(-191, 124)",0
"(-191, 121)",0
"(-191, 120)",0
"(-192, 97)",0
"(-192, 117)",0
"(-192, 116)",0
"(-192, 114)",0
"(-192, 112)",0
"(-192, 108)",0
"(-192, 107)",0
"(-192, 102)",0
"(-192, 94)",0
"(-192, 177)",0
"(-192, 92)",0
"(-192, 89)",0
"(-192, 87)",0
"(-192, 82)",0
"(-192, 74)",0
"(-192, 72)",0
"(-192, 70)",0
"(-192, 122)",0
"(-192, 126)",0
"(-192, 130)",0
"(-192, 132)",0
"(-192, 175)",0
"(-192, 174)",0
"(-192, 172)",0
"(-192, 171)",0
"(-192, 170)",0
"(-192, 169)",0
"(-192, 160)",0
"(-192, 155)",0
"(-192, 154)",0
"(-192, 152)",0
"(-192, 150)",0
"(-192, 149)",0
"(-192, 142)",0
"(-192, 134)",0
"(-192, 133)",0
"(-192, 69)",0
"(-192, 66)",0
"(-192, 63)",0
"(-192, 6)",0
"(-190, -2)",0
"(-184, -8)",0
"(-180, -12)",0
"(-178, -14)",0
"(-177, -15)",0
"(-175, -17)",0
"(-170, -22)",0
"(-166, -26)",0
"(-165, -27)",0
"(-163, -29)",0
"(-162, -30)",0
"(-161, -31)",0
"(-160, -32)",0
"(-159, -33)",0
"(-158, -34)",0
"(-192, 2)",0
"(-192, 7)",0
"(-192, 62)",0
"(-192, 12)",0
"(-192, 54)",0
"(-192, 52)",0
"(-192, 47)",0
"(-192, 43)",0
"(-192, 42)",0
"(-192, 35)",0
"(-192, 34)",0
"(-192, 33)",0
"(-192, 32)",0
"(-192, 27)",0
"(-192, 26)",0
"(-192, 22)",0
"(-192, 17)",0
"(-192, 16)",0
"(-192, 14)",0
"(-192, 176)",0
"(-192, 182)",0
"(-150, -42)",0
"(-62, 192)",0
"(-37, 192)",0
"(-41, 192)",0
"(-42, 192)",0
"(-45, 192)",0
"(-47, 192)",0
"(-52, 192)",0
"(-57, 192)",0
"(-63, 192)",0
"(-192, 186)",0
"(-67, 192)",0
"(-72, 192)",0
"(-76, 192)",0
"(-77, 192)",0
"(-82, 192)",0
"(-87, 192)",0
"(-90, 192)",0
"(-36, 192)",0
"(-33, 192)",0
"(-32, 192)",0
"(-27, 192)",0
"(9, 183)",0
"(8, 184)",0
"(6, 186)",0
"(5, 187)",0
"(2, 190)",0
"(0, 192)",0
"(-2, 192)",0
"(-4, 192)",0
"(-7, 192)",0
"(-10, 192)",0
"(-12, 192)",0
"(-17, 192)",0
"(-21, 192)",0
"(-22, 192)",0
"(-26, 192)",0
"(-91, 192)",0
"(-92, 192)",0
"(-93, 192)",0
"(-137, 192)",0
"(-142, 192)",0
"(-147, 192)",0
"(-157, 192)",0
"(-167, 192)",0
"(-170, 192)",0
"(-175, 192)",0
"(-177, 192)",0
"(-180, 192)",0
"(-182, 192)",0
"(-185, 192)",0
"(-187, 192)",0
"(-192, 192)",0
"(-192, 191)",0
"(-192, 188)",0
"(-192, 187)",0
"(-140, 192)",0
"(-132, 192)",0
"(-95, 192)",0
"(-131, 192)",0
"(-97, 192)",0
"(-100, 192)",0
"(-102, 192)",0
"(-103, 192)",0
"(-104, 192)",0
"(-107, 192)",0
"(-112, 192)",0
"(-114, 192)",0
"(-115, 192)",0
"(-117, 192)",0
"(-119, 192)",0
"(-121, 192)",0
"(-122, 192)",0
"(-124, 192)",0
"(-127, 192)",0
"(-155, -37)",0
"(-146, -46)",0
"(14, 178)",0
"(99, -192)",0
"(89, -192)",0
"(90, -192)",0
"(92, -192)",0
"(94, -192)",0
"(95, -192)",0
"(96, -192)",0
"(98, -192)",0
"(100, -192)",0
"(41, -192)",0
"(101, -192)",0
"(104, -192)",0
"(105, -192)",0
"(106, -192)",0
"(109, -192)",0
"(110, -192)",0
"(112, -192)",0
"(85, -192)",0
"(84, -192)",0
"(81, -192)",0
"(80, -192)",0
"(44, -192)",0
"(45, -192)",0
"(49, -192)",0
"(50, -192)",0
"(56, -192)",0
"(59, -192)",0
"(60, -192)",0
"(64, -192)",0
"(65, -192)",0
"(68, -192)",0
"(69, -192)",0
"(70, -192)",0
"(74, -192)",0
"(75, -192)",0
"(79, -192)",0
"(113, -192)",0
"(114, -192)",0
"(115, -192)",0
"(151, -192)",0
"(155, -192)",0
"(159, -192)",0
"(160, -192)",0
"(161, -192)",0
"(162, -192)",0
"(172, -192)",0
"(173, -192)",0
"(176, -192)",0
"(182, -192)",0
"(183, -192)",0
"(184, -192)",0
"(189, -192)",0
"(190, -192)",0
"(193, -188)",0
"(193, -182)",0
"(154, -192)",0
"(150, -192)",0
"(119, -192)",0
"(149, -192)",0
"(120, -192)",0
"(124, -192)",0
"(125, -192)",0
"(128, -192)",0
"(129, -192)",0
"(130, -192)",0
"(134, -192)",0
"(135, -192)",0
"(136, -192)",0
"(139, -192)",0
"(140, -192)",0
"(141, -192)",0
"(142, -192)",0
"(144, -192)",0
"(145, -192)",0
"(42, -192)",0
"(40, -192)",0
"(-145, -47)",0
"(-75, -117)",0
"(-98, -94)",0
"(-95, -97)",0
"(-90, -102)",0
"(-85, -107)",0
"(-81, -111)",0
"(-80, -112)",0
"(-78, -114)",0
"(-74, -118)",0
"(39, -192)",0
"(-73, -119)",0
"(-72, -120)",0
"(-71, -121)",0
"(-65, -127)",0
"(-61, -131)",0
"(-60, -132)",0
"(-58, -134)",0
"(-100, -92)",0
"(-101, -91)",0
"(-105, -87)",0
"(-106, -86)",0
"(-143, -49)",0
"(-141, -51)",0
"(-140, -52)",0
"(-139, -53)",0
"(-138, -54)",0
"(-136, -56)",0
"(-135, -57)",0
"(-130, -62)",0
"(-126, -66)",0
"(-125, -67)",0
"(-120, -72)",0
"(-118, -74)",0
"(-116, -76)",0
"(-115, -77)",0
"(-110, -82)",0
"(-55, -137)",0
"(-50, -142)",0
"(-49, -143)",0
"(-15, -177)",0
"(-3, -189)",0
"(-1, -191)",0
"(3, -192)",0
"(12, -192)",0
"(13, -192)",0
"(19, -192)",0
"(20, -192)",0
"(24, -192)",0
"(25, -192)",0
"(29, -192)",0
"(30, -192)",0
"(31, -192)",0
"(34, -192)",0
"(35, -192)",0
"(38, -192)",0
"(-5, -187)",0
"(-16, -176)",0
"(-46, -146)",0
"(-17, -175)",0
"(-45, -147)",0
"(-41, -151)",0
"(-40, -152)",0
"(-38, -154)",0
"(-37, -155)",0
"(-36, -156)",0
"(-35, -157)",0
"(-34, -158)",0
"(-32, -160)",0
"(-30, -162)",0
"(-25, -167)",0
"(-24, -168)",0
"(-21, -171)",0
"(-20, -172)",0
"(-18, -174)",0
"(12, 180)",0
"(15, 177)",0
"(-191, 118)",0
"(24, -191)",0
"(-3, -188)",0
"(-2, -189)",0
"(9, -191)",0
"(10, -191)",0
"(12, -191)",0
"(16, -191)",0
"(19, -191)",0
"(26, -191)",0
"(-105, -86)",0
"(27, -191)",0
"(28, -191)",0
"(29, -191)",0
"(34, -191)",0
"(36, -191)",0
"(37, -191)",0
"(39, -191)",0
"(-21, -170)",0
"(-23, -168)",0
"(-31, -160)",0
"(-33, -158)",0
"(-100, -91)",0
"(-99, -92)",0
"(-97, -94)",0
"(-91, -100)",0
"(-84, -107)",0
"(-77, -114)",0
"(-69, -122)",0
"(-68, -123)",0
"(-62, -129)",0
"(-57, -134)",0
"(-51, -140)",0
"(-47, -144)",0
"(-46, -145)",0
"(-42, -149)",0
"(-37, -154)",0
"(40, -191)",0
"(41, -191)",0
"(42, -191)",0
"(91, -191)",0
"(96, -191)",0
"(97, -191)",0
"(99, -191)",0
"(100, -191)",0
"(106, -191)",0
"(107, -191)",0
"(108, -191)",0
"(109, -191)",0
"(111, -191)",0
"(112, -191)",0
"(114, -191)",0
"(116, -191)",0
"(117, -191)",0
"(119, -191)",0
"(126, -191)",0
"(92, -191)",0
"(89, -191)",0
"(46, -191)",0
"(87, -191)",0
"(47, -191)",0
"(49, -191)",0
"(59, -191)",0
"(64, -191)",0
"(66, -191)",0
"(67, -191)",0
"(69, -191)",0
"(74, -191)",0
"(76, -191)",0
"(77, -191)",0
"(79, -191)",0
"(81, -191)",0
"(82, -191)",0
"(85, -191)",0
"(86, -191)",0
"(-102, -89)",0
"(-106, -85)",0
"(129, -191)",0
"(-191, 49)",0
"(-191, 67)",0
"(-191, 65)",0
"(-191, 64)",0
"(-191, 60)",0
"(-191, 58)",0
"(-191, 54)",0
"(-191, 53)",0
"(-191, 48)",0
"(-107, -84)",0
"(-191, 43)",0
"(-191, 40)",0
"(-191, 38)",0
"(-191, 33)",0
"(-191, 32)",0
"(-191, 30)",0
"(-191, 29)",0
"(-191, 68)",0
"(-191, 69)",0
"(-191, 73)",0
"(-191, 78)",0
"(-191, 117)",0
"(-191, 116)",0
"(-191, 113)",0
"(-191, 111)",0
"(-191, 109)",0
"(-191, 108)",0
"(-191, 103)",0
"(-191, 100)",0
"(-191, 98)",0
"(-191, 97)",0
"(-191, 93)",0
"(-191, 90)",0
"(-191, 89)",0
"(-191, 88)",0
"(-191, 80)",0
"(-191, 28)",0
"(-191, 26)",0
"(-191, 25)",0
"(-171, -20)",0
"(-167, -24)",0
"(-166, -25)",0
"(-151, -40)",0
"(-149, -42)",0
"(-147, -44)",0
"(-146, -45)",0
"(-141, -50)",0
"(-140, -51)",0
"(-137, -54)",0
"(-131, -60)",0
"(-128, -63)",0
"(-127, -64)",0
"(-126, -65)",0
"(-117, -74)",0
"(-111, -80)",0
"(-168, -23)",0
"(-177, -14)",0
"(-191, 24)",0
"(-179, -12)",0
"(-191, 20)",0
"(-191, 18)",0
"(-191, 17)",0
"(-191, 13)",0
"(-191, 9)",0
"(-191, 8)",0
"(-191, 6)",0
"(-191, 5)",0
"(-191, 4)",0
"(-191, 1)",0
"(-191, 0)",0
"(-188, -3)",0
"(-184, -7)",0
"(-183, -8)",0
"(-180, -11)",0
"(127, -191)",0
"(135, -191)",0
"(18, 174)",0
"(119, 73)",0
"(138, 54)",0
"(135, 57)",0
"(134, 58)",0
"(128, 64)",0
"(126, 66)",0
"(123, 69)",0
"(122, 70)",0
"(118, 74)",0
"(192, -5)",0
"(115, 77)",0
"(114, 78)",0
"(106, 86)",0
"(105, 87)",0
"(104, 88)",0
"(100, 92)",0
"(99, 93)",0
"(139, 53)",0
"(144, 48)",0
"(146, 46)",0
"(147, 45)",0
"(186, 6)",0
"(184, 8)",0
"(179, 13)",0
"(178, 14)",0
"(175, 17)",0
"(174, 18)",0
"(173, 19)",0
"(166, 26)",0
"(164, 28)",0
"(160, 32)",0
"(159, 33)",0
"(158, 34)",0
"(156, 36)",0
"(155, 37)",0
"(154, 38)",0
"(98, 94)",0
"(96, 96)",0
"(95, 97)",0
"(50, 142)",0
"(46, 146)",0
"(40, 152)",0
"(39, 153)",0
"(38, 154)",0
"(37, 155)",0
"(35, 157)",0
"(34, 158)",0
"(29, 163)",0
"(28, 164)",0
"(27, 165)",0
"(26, 166)",0
"(25, 167)",0
"(24, 168)",0
"(20, 172)",0
"(19, 173)",0
"(47, 145)",0
"(52, 140)",0
"(94, 98)",0
"(54, 138)",0
"(86, 106)",0
"(84, 108)",0
"(80, 112)",0
"(79, 113)",0
"(78, 114)",0
"(75, 117)",0
"(74, 118)",0
"(73, 119)",0
"(72, 120)",0
"(68, 124)",0
"(66, 126)",0
"(64, 128)",0
"(59, 133)",0
"(58, 134)",0
"(55, 137)",0
"(192, -1)",0
"(192, -11)",0
"(136, -191)",0
"(192, -182)",0
"(177, -191)",0
"(179, -191)",0
"(180, -191)",0
"(182, -191)",0
"(187, -191)",0
"(190, -191)",0
"(192, -185)",0
"(192, -181)",0
"(192, -14)",0
"(192, -180)",0
"(192, -179)",0
"(192, -174)",0
"(192, -172)",0
"(192, -171)",0
"(192, -166)",0
"(192, -155)",0
"(176, -191)",0
"(172, -191)",0
"(162, -191)",0
"(161, -191)",0
"(137, -191)",0
"(139, -191)",0
"(141, -191)",0
"(142, -191)",0
"(146, -191)",0
"(147, -191)",0
"(149, -191)",0
"(150, -191)",0
"(151, -191)",0
"(152, -191)",0
"(155, -191)",0
"(156, -191)",0
"(157, -191)",0
"(159, -191)",0
"(160, -191)",0
"(192, -154)",0
"(192, -152)",0
"(192, -147)",0
"(192, -81)",0
"(192, -74)",0
"(192, -66)",0
"(192, -63)",0
"(192, -61)",0
"(192, -58)",0
"(192, -54)",0
"(192, -52)",0
"(192, -51)",0
"(192, -39)",0
"(192, -34)",0
"(192, -26)",0
"(192, -25)",0
"(192, -22)",0
"(192, -21)",0
"(192, -18)",0
"(192, -76)",0
"(192, -83)",0
"(192, -143)",0
"(192, -91)",0
"(192, -142)",0
"(192, -141)",0
"(192, -137)",0
"(192, -134)",0
"(192, -132)",0
"(192, -131)",0
"(192, -127)",0
"(192, -126)",0
"(192, -121)",0
"(192, -114)",0
"(192, -106)",0
"(192, -105)",0
"(192, -101)",0
"(192, -100)",0
"(192, -94)",0
"(-45, -150)",0
"(-42, -153)",0
"(66, 135)",0
"(-199, 129)",0
"(-199, 144)",0
"(-199, 143)",0
"(-199, 142)",0
"(-199, 139)",0
"(-199, 136)",0
"(-199, 134)",0
"(-199, 130)",0
"(-199, 128)",0
"(-199, 104)",0
"(-199, 125)",0
"(-199, 124)",0
"(-199, 121)",0
"(-199, 119)",0
"(-199, 116)",0
"(-199, 114)",0
"(-199, 108)",0
"(-199, 145)",0
"(-199, 146)",0
"(-199, 148)",0
"(-199, 149)",0
"(-199, 185)",0
"(-199, 184)",0
"(-199, 179)",0
"(-199, 176)",0
"(-199, 174)",0
"(-199, 172)",0
"(-199, 169)",0
"(-199, 166)",0
"(-199, 160)",0
"(-199, 156)",0
"(-199, 154)",0
"(-199, 153)",0
"(-199, 152)",0
"(-199, 151)",0
"(-199, 150)",0
"(-199, 105)",0
"(-199, 99)",0
"(200, -109)",0
"(-199, 16)",0
"(-199, 39)",0
"(-199, 38)",0
"(-199, 36)",0
"(-199, 34)",0
"(-199, 25)",0
"(-199, 24)",0
"(-199, 19)",0
"(-199, 8)",0
"(-199, 96)",0
"(-199, 5)",0
"(-199, 4)",0
"(-199, 1)",0
"(-198, -1)",0
"(-196, -3)",0
"(-194, -5)",0
"(-191, -8)",0
"(-199, 44)",0
"(-199, 45)",0
"(-199, 52)",0
"(-199, 56)",0
"(-199, 90)",0
"(-199, 89)",0
"(-199, 88)",0
"(-199, 85)",0
"(-199, 84)",0
"(-199, 79)",0
"(-199, 76)",0
"(-199, 72)",0
"(-199, 70)",0
"(-199, 69)",0
"(-199, 68)",0
"(-199, 66)",0
"(-199, 65)",0
"(-199, 64)",0
"(-199, 59)",0
"(-199, 187)",0
"(-199, 188)",0
"(-199, 196)",0
"(-98, 199)",0
"(-84, 199)",0
"(-85, 199)",0
"(-86, 199)",0
"(-88, 199)",0
"(-89, 199)",0
"(-90, 199)",0
"(-96, 199)",0
"(-99, 199)",0
"(-199, 198)",0
"(-103, 199)",0
"(-104, 199)",0
"(-106, 199)",0
"(-108, 199)",0
"(-109, 199)",0
"(-113, 199)",0
"(-114, 199)",0
"(-83, 199)",0
"(-80, 199)",0
"(-76, 199)",0
"(-74, 199)",0
"(-39, 199)",0
"(-41, 199)",0
"(-43, 199)",0
"(-44, 199)",0
"(-46, 199)",0
"(-50, 199)",0
"(-56, 199)",0
"(-58, 199)",0
"(-59, 199)",0
"(-60, 199)",0
"(-65, 199)",0
"(-66, 199)",0
"(-68, 199)",0
"(-69, 199)",0
"(-73, 199)",0
"(-116, 199)",0
"(-117, 199)",0
"(-118, 199)",0
"(-167, 199)",0
"(-174, 199)",0
"(-176, 199)",0
"(-177, 199)",0
"(-178, 199)",0
"(-179, 199)",0
"(-181, 199)",0
"(-183, 199)",0
"(-184, 199)",0
"(-186, 199)",0
"(-188, 199)",0
"(-189, 199)",0
"(-190, 199)",0
"(-196, 199)",0
"(-198, 199)",0
"(-199, 199)",0
"(-173, 199)",0
"(-166, 199)",0
"(-119, 199)",0
"(-157, 199)",0
"(-126, 199)",0
"(-128, 199)",0
"(-129, 199)",0
"(-133, 199)",0
"(-134, 199)",0
"(-136, 199)",0
"(-138, 199)",0
"(-139, 199)",0
"(-146, 199)",0
"(-147, 199)",0
"(-148, 199)",0
"(-149, 199)",0
"(-153, 199)",0
"(-154, 199)",0
"(-156, 199)",0
"(-190, -9)",0
"(-189, -10)",0
"(-188, -11)",0
"(155, -199)",0
"(135, -199)",0
"(139, -199)",0
"(140, -199)",0
"(143, -199)",0
"(145, -199)",0
"(148, -199)",0
"(150, -199)",0
"(165, -199)",0
"(51, -199)",0
"(172, -199)",0
"(173, -199)",0
"(174, -199)",0
"(183, -199)",0
"(184, -199)",0
"(188, -199)",0
"(190, -199)",0
"(131, -199)",0
"(125, -199)",0
"(124, -199)",0
"(122, -199)",0
"(60, -199)",0
"(65, -199)",0
"(70, -199)",0
"(71, -199)",0
"(74, -199)",0
"(75, -199)",0
"(80, -199)",0
"(84, -199)",0
"(85, -199)",0
"(95, -199)",0
"(105, -199)",0
"(108, -199)",0
"(109, -199)",0
"(110, -199)",0
"(115, -199)",0
"(195, -199)",0
"(200, -200)",0
"(200, -197)",0
"(200, -150)",0
"(200, -148)",0
"(200, -142)",0
"(200, -141)",0
"(200, -140)",0
"(200, -139)",0
"(200, -135)",0
"(200, -133)",0
"(200, -132)",0
"(200, -130)",0
"(200, -129)",0
"(200, -128)",0
"(200, -127)",0
"(200, -121)",0
"(200, -119)",0
"(200, -113)",0
"(200, -149)",0
"(200, -151)",0
"(200, -195)",0
"(200, -152)",0
"(200, -193)",0
"(200, -192)",0
"(200, -189)",0
"(200, -187)",0
"(200, -185)",0
"(200, -183)",0
"(200, -182)",0
"(200, -180)",0
"(200, -177)",0
"(200, -173)",0
"(200, -172)",0
"(200, -169)",0
"(200, -167)",0
"(200, -163)",0
"(200, -153)",0
"(55, -199)",0
"(49, -199)",0
"(-186, -13)",0
"(-122, -77)",0
"(-141, -58)",0
"(-138, -61)",0
"(-134, -65)",0
"(-130, -69)",0
