"(X,Y)",Moon Points
"(-82, -160)",0
"(-81, -161)",0
"(-20, -222)",0
"(-15, -227)",0
"(-11, -231)",0
"(-10, -232)",0
"(-9, -233)",0
"(-8, -234)",0
"(-7, -235)",0
"(-5, -237)",0
"(0, -242)",0
"(4, -242)",0
"(5, -242)",0
"(6, -242)",0
"(9, -242)",0
"(10, -242)",0
"(14, -242)",0
"(-21, -221)",0
"(-25, -217)",0
"(-28, -214)",0
"(-61, -181)",0
"(-79, -163)",0
"(-77, -165)",0
"(-71, -171)",0
"(-70, -172)",0
"(-66, -176)",0
"(-62, -180)",0
"(-59, -183)",0
"(-30, -212)",0
"(-57, -185)",0
"(-51, -191)",0
"(-50, -192)",0
"(-46, -196)",0
"(-33, -209)",0
"(-31, -211)",0
"(-176, -66)",0
"(-181, -61)",0
"(16, -242)",0
"(-242, 90)",0
"(-242, 87)",0
"(-242, 82)",0
"(-242, 77)",0
"(-242, 76)",0
"(-242, 74)",0
"(-242, 72)",0
"(-242, 71)",0
"(-242, 69)",0
"(-242, 67)",0
"(-242, 66)",0
"(-242, 62)",0
"(-242, 54)",0
"(-242, 52)",0
"(-242, 47)",0
"(-242, 42)",0
"(-242, 89)",0
"(-242, 94)",0
"(-185, -57)",0
"(-242, 95)",0
"(-242, 153)",0
"(-242, 145)",0
"(-242, 134)",0
"(-242, 133)",0
"(-242, 125)",0
"(-242, 122)",0
"(-242, 117)",0
"(-242, 116)",0
"(-242, 115)",0
"(-242, 114)",0
"(-242, 112)",0
"(-242, 109)",0
"(-242, 106)",0
"(-242, 97)",0
"(-242, 96)",0
"(-242, 34)",0
"(-242, 32)",0
"(-242, 29)",0
"(-242, 20)",0
"(-211, -31)",0
"(-210, -32)",0
"(-209, -33)",0
"(-208, -34)",0
"(-206, -36)",0
"(-205, -37)",0
"(-204, -38)",0
"(-203, -39)",0
"(-202, -40)",0
"(-200, -42)",0
"(-196, -46)",0
"(-195, -47)",0
"(-191, -51)",0
"(-190, -52)",0
"(-188, -54)",0
"(-213, -29)",0
"(-215, -27)",0
"(-216, -26)",0
"(-235, -7)",0
"(-242, 14)",0
"(-242, 7)",0
"(-242, 6)",0
"(-241, -1)",0
"(-240, -2)",0
"(-236, -6)",0
"(-234, -8)",0
"(-219, -23)",0
"(-231, -11)",0
"(-230, -12)",0
"(-228, -14)",0
"(-225, -17)",0
"(-224, -18)",0
"(-220, -22)",0
"(15, -242)",0
"(22, -242)",0
"(243, -104)",0
"(211, -242)",0
"(215, -242)",0
"(216, -242)",0
"(220, -242)",0
"(221, -242)",0
"(224, -242)",0
"(225, -242)",0
"(229, -242)",0
"(230, -242)",0
"(234, -242)",0
"(235, -242)",0
"(237, -242)",0
"(238, -242)",0
"(239, -242)",0
"(240, -242)",0
"(243, -243)",0
"(214, -242)",0
"(210, -242)",0
"(181, -242)",0
"(209, -242)",0
"(185, -242)",0
"(187, -242)",0
"(189, -242)",0
"(190, -242)",0
"(191, -242)",0
"(192, -242)",0
"(194, -242)",0
"(195, -242)",0
"(196, -242)",0
"(197, -242)",0
"(199, -242)",0
"(200, -242)",0
"(204, -242)",0
"(205, -242)",0
"(206, -242)",0
"(243, -238)",0
"(243, -236)",0
"(243, -234)",0
"(243, -233)",0
"(243, -164)",0
"(243, -157)",0
"(243, -156)",0
"(243, -150)",0
"(243, -149)",0
"(243, -145)",0
"(243, -137)",0
"(243, -136)",0
"(243, -124)",0
"(243, -123)",0
"(243, -122)",0
"(243, -119)",0
"(243, -118)",0
"(243, -116)",0
"(243, -108)",0
"(243, -165)",0
"(243, -169)",0
"(243, -170)",0
"(243, -209)",0
"(243, -228)",0
"(243, -227)",0
"(243, -225)",0
"(243, -217)",0
"(243, -216)",0
"(243, -210)",0
"(243, -205)",0
"(243, -176)",0
"(243, -197)",0
"(243, -196)",0
"(243, -190)",0
"(243, -189)",0
"(243, -185)",0
"(243, -177)",0
"(184, -242)",0
"(180, -242)",0
"(23, -242)",0
"(60, -242)",0
"(65, -242)",0
"(69, -242)",0
"(70, -242)",0
"(74, -242)",0
"(75, -242)",0
"(76, -242)",0
"(77, -242)",0
"(79, -242)",0
"(80, -242)",0
"(81, -242)",0
"(84, -242)",0
"(85, -242)",0
"(89, -242)",0
"(90, -242)",0
"(92, -242)",0
"(64, -242)",0
"(56, -242)",0
"(179, -242)",0
"(55, -242)",0
"(24, -242)",0
"(25, -242)",0
"(29, -242)",0
"(30, -242)",0
"(34, -242)",0
"(35, -242)",0
"(36, -242)",0
"(39, -242)",0
"(40, -242)",0
"(42, -242)",0
"(44, -242)",0
"(45, -242)",0
"(49, -242)",0
"(50, -242)",0
"(54, -242)",0
"(94, -242)",0
"(95, -242)",0
"(97, -242)",0
"(100, -242)",0
"(134, -242)",0
"(135, -242)",0
"(139, -242)",0
"(140, -242)",0
"(145, -242)",0
"(149, -242)",0
"(150, -242)",0
"(155, -242)",0
"(163, -242)",0
"(165, -242)",0
"(169, -242)",0
"(170, -242)",0
"(171, -242)",0
"(174, -242)",0
"(175, -242)",0
"(133, -242)",0
"(130, -242)",0
"(129, -242)",0
"(114, -242)",0
"(104, -242)",0
"(105, -242)",0
"(106, -242)",0
"(107, -242)",0
"(109, -242)",0
"(110, -242)",0
"(115, -242)",0
"(127, -242)",0
"(116, -242)",0
"(119, -242)",0
"(120, -242)",0
"(124, -242)",0
"(125, -242)",0
"(126, -242)",0
"(-185, -58)",0
"(-180, -63)",0
"(205, 35)",0
"(-129, 244)",0
"(-133, 244)",0
"(-134, 244)",0
"(-137, 244)",0
"(-139, 244)",0
"(-146, 244)",0
"(-147, 244)",0
"(-149, 244)",0
"(-152, 244)",0
"(-153, 244)",0
"(-154, 244)",0
"(-157, 244)",0
"(-159, 244)",0
"(-167, 244)",0
"(-169, 244)",0
"(-177, 244)",0
"(-132, 244)",0
"(-127, 244)",0
"(-187, 244)",0
"(-124, 244)",0
"(-99, 244)",0
"(-101, 244)",0
"(-103, 244)",0
"(-104, 244)",0
"(-107, 244)",0
"(-109, 244)",0
"(-112, 244)",0
"(-113, 244)",0
"(-114, 244)",0
"(-115, 244)",0
"(-116, 244)",0
"(-117, 244)",0
"(-119, 244)",0
"(-121, 244)",0
"(-123, 244)",0
"(-179, 244)",0
"(-189, 244)",0
"(-179, -64)",0
"(-229, 244)",0
"(-232, 244)",0
"(-237, 244)",0
"(-238, 244)",0
"(-239, 244)",0
"(-243, 244)",0
"(-244, 244)",0
"(-244, 243)",0
"(-244, 238)",0
"(-244, 237)",0
"(-244, 236)",0
"(-244, 235)",0
"(-244, 234)",0
"(-244, 232)",0
"(-244, 230)",0
"(-244, 226)",0
"(-231, 244)",0
"(-227, 244)",0
"(-197, 244)",0
"(-224, 244)",0
"(-199, 244)",0
"(-201, 244)",0
"(-203, 244)",0
"(-204, 244)",0
"(-206, 244)",0
"(-207, 244)",0
"(-209, 244)",0
"(-211, 244)",0
"(-213, 244)",0
"(-214, 244)",0
"(-217, 244)",0
"(-219, 244)",0
"(-221, 244)",0
"(-222, 244)",0
"(-223, 244)",0
"(-97, 244)",0
"(-91, 244)",0
"(-89, 244)",0
"(57, 187)",0
"(51, 193)",0
"(50, 194)",0
"(44, 200)",0
"(40, 204)",0
"(37, 207)",0
"(34, 210)",0
"(28, 216)",0
"(19, 225)",0
"(18, 226)",0
"(6, 238)",0
"(2, 242)",0
"(-6, 244)",0
"(-7, 244)",0
"(-13, 244)",0
"(-14, 244)",0
"(53, 191)",0
"(60, 184)",0
"(-87, 244)",0
"(64, 180)",0
"(111, 133)",0
"(110, 134)",0
"(104, 140)",0
"(100, 144)",0
"(97, 147)",0
"(93, 151)",0
"(91, 153)",0
"(90, 154)",0
"(84, 160)",0
"(80, 164)",0
"(79, 165)",0
"(77, 167)",0
"(73, 171)",0
"(71, 173)",0
"(70, 174)",0
"(-16, 244)",0
"(-17, 244)",0
"(-18, 244)",0
"(-19, 244)",0
"(-61, 244)",0
"(-62, 244)",0
"(-63, 244)",0
"(-64, 244)",0
"(-66, 244)",0
"(-67, 244)",0
"(-68, 244)",0
"(-69, 244)",0
"(-71, 244)",0
"(-76, 244)",0
"(-77, 244)",0
"(-79, 244)",0
"(-81, 244)",0
"(-83, 244)",0
"(-84, 244)",0
"(-59, 244)",0
"(-57, 244)",0
"(-56, 244)",0
"(-35, 244)",0
"(-23, 244)",0
"(-24, 244)",0
"(-27, 244)",0
"(-29, 244)",0
"(-33, 244)",0
"(-34, 244)",0
"(-37, 244)",0
"(-52, 244)",0
"(-38, 244)",0
"(-39, 244)",0
"(-44, 244)",0
"(-47, 244)",0
"(-49, 244)",0
"(-51, 244)",0
"(-244, 223)",0
"(-244, 221)",0
"(-244, 220)",0
"(-199, -45)",0
"(-193, -51)",0
"(-189, -55)",0
"(-185, -59)",0
"(-184, -60)",0
"(-183, -61)",0
"(-181, -63)",0
"(-178, -66)",0
"(-173, -71)",0
"(-169, -75)",0
"(-167, -77)",0
"(-165, -79)",0
"(-164, -80)",0
"(-163, -81)",0
"(-161, -83)",0
"(-158, -86)",0
"(-198, -46)",0
"(-203, -41)",0
"(-244, 6)",0
"(-204, -40)",0
"(-244, 0)",0
"(-243, -1)",0
"(-241, -3)",0
"(-238, -6)",0
"(-233, -11)",0
"(-231, -13)",0
"(-229, -15)",0
"(-228, -16)",0
"(-225, -19)",0
"(-220, -24)",0
"(-213, -31)",0
"(-212, -32)",0
"(-211, -33)",0
"(-209, -35)",0
"(-205, -39)",0
"(-157, -87)",0
"(-154, -90)",0
"(-153, -91)",0
"(-149, -95)",0
"(-88, -156)",0
"(-87, -157)",0
"(-86, -158)",0
"(-84, -160)",0
"(-80, -164)",0
"(-69, -175)",0
"(-68, -176)",0
"(-67, -177)",0
"(-64, -180)",0
"(-60, -184)",0
"(-55, -189)",0
"(-49, -195)",0
"(-48, -196)",0
"(-47, -197)",0
"(-44, -200)",0
"(-89, -155)",0
"(-95, -149)",0
"(-100, -144)",0
"(-129, -115)",0
"(-148, -96)",0
"(-147, -97)",0
"(-145, -99)",0
"(-144, -100)",0
"(-140, -104)",0
"(-135, -109)",0
"(-127, -117)",0
"(-104, -140)",0
"(-124, -120)",0
"(-120, -124)",0
"(-115, -129)",0
"(-109, -135)",0
"(-107, -137)",0
"(-105, -139)",0
"(-244, 2)",0
"(-244, 7)",0
"(-244, 219)",0
"(-244, 175)",0
"(-244, 166)",0
"(-244, 163)",0
"(-244, 161)",0
"(-244, 160)",0
"(-244, 159)",0
"(-244, 158)",0
"(-244, 155)",0
"(-244, 151)",0
"(-244, 147)",0
"(-244, 146)",0
"(-244, 143)",0
"(-244, 141)",0
"(-244, 140)",0
"(-244, 139)",0
"(-244, 135)",0
"(-244, 167)",0
"(-244, 178)",0
"(-244, 9)",0
"(-244, 179)",0
"(-244, 215)",0
"(-244, 214)",0
"(-244, 207)",0
"(-244, 206)",0
"(-244, 203)",0
"(-244, 201)",0
"(-244, 200)",0
"(-244, 199)",0
"(-244, 195)",0
"(-244, 191)",0
"(-244, 187)",0
"(-244, 186)",0
"(-244, 183)",0
"(-244, 181)",0
"(-244, 180)",0
"(-244, 127)",0
"(-244, 126)",0
"(-244, 124)",0
"(-244, 120)",0
"(-244, 54)",0
"(-244, 49)",0
"(-244, 46)",0
"(-244, 44)",0
"(-244, 43)",0
"(-244, 42)",0
"(-244, 35)",0
"(-244, 34)",0
"(-244, 33)",0
"(-244, 30)",0
"(-244, 27)",0
"(-244, 22)",0
"(-244, 20)",0
"(-244, 19)",0
"(-244, 10)",0
"(-244, 55)",0
"(-244, 57)",0
"(-244, 68)",0
"(-244, 102)",0
"(-244, 119)",0
"(-244, 118)",0
"(-244, 115)",0
"(-244, 114)",0
"(-244, 110)",0
"(-244, 106)",0
"(-244, 90)",0
"(-244, 69)",0
"(-244, 89)",0
"(-244, 86)",0
"(-244, 82)",0
"(-244, 77)",0
"(-244, 75)",0
"(-244, 74)",0
"(113, 131)",0
"(117, 127)",0
"(120, 124)",0
"(74, -243)",0
"(78, -243)",0
"(79, -243)",0
"(81, -243)",0
"(82, -243)",0
"(83, -243)",0
"(85, -243)",0
"(90, -243)",0
"(93, -243)",0
"(95, -243)",0
"(98, -243)",0
"(99, -243)",0
"(104, -243)",0
"(105, -243)",0
"(108, -243)",0
"(109, -243)",0
"(75, -243)",0
"(65, -243)",0
"(5, -243)",0
"(55, -243)",0
"(13, -243)",0
"(14, -243)",0
"(15, -243)",0
"(16, -243)",0
"(22, -243)",0
"(25, -243)",0
"(28, -243)",0
"(29, -243)",0
"(35, -243)",0
"(43, -243)",0
"(45, -243)",0
"(48, -243)",0
"(49, -243)",0
"(52, -243)",0
"(53, -243)",0
"(115, -243)",0
"(122, -243)",0
"(123, -243)",0
"(125, -243)",0
"(168, -243)",0
"(169, -243)",0
"(173, -243)",0
"(175, -243)",0
"(176, -243)",0
"(180, -243)",0
"(182, -243)",0
"(183, -243)",0
"(185, -243)",0
"(188, -243)",0
"(189, -243)",0
"(193, -243)",0
"(195, -243)",0
"(196, -243)",0
"(198, -243)",0
"(165, -243)",0
"(164, -243)",0
"(163, -243)",0
"(135, -243)",0
"(126, -243)",0
"(128, -243)",0
"(129, -243)",0
"(132, -243)",0
"(133, -243)",0
"(134, -243)",0
"(136, -243)",0
"(162, -243)",0
"(145, -243)",0
"(149, -243)",0
"(155, -243)",0
"(158, -243)",0
"(159, -243)",0
"(160, -243)",0
"(12, -243)",0
"(3, -243)",0
"(200, -243)",0
"(-135, -108)",0
"(-127, -116)",0
"(-126, -117)",0
"(-124, -119)",0
"(-123, -120)",0
"(-120, -123)",0
"(-119, -124)",0
"(-116, -127)",0
"(-115, -128)",0
"(-114, -129)",0
"(-107, -136)",0
"(-104, -139)",0
"(-100, -143)",0
"(-99, -144)",0
"(-96, -147)",0
"(-95, -148)",0
"(-134, -109)",0
"(-136, -107)",0
"(-1, -242)",0
"(-139, -104)",0
"(-175, -68)",0
"(-171, -72)",0
"(-170, -73)",0
"(-167, -76)",0
"(-166, -77)",0
"(-161, -82)",0
"(-160, -83)",0
"(-159, -84)",0
"(-158, -85)",0
"(-151, -92)",0
"(-150, -93)",0
"(-149, -94)",0
"(-147, -96)",0
"(-146, -97)",0
"(-140, -103)",0
"(-94, -149)",0
"(-87, -156)",0
"(-84, -159)",0
"(-83, -160)",0
"(-30, -213)",0
"(-27, -216)",0
"(-26, -217)",0
"(-25, -218)",0
"(-21, -222)",0
"(-19, -224)",0
"(-17, -226)",0
"(-16, -227)",0
"(-15, -228)",0
"(-14, -229)",0
"(-13, -230)",0
"(-11, -232)",0
"(-10, -233)",0
"(-7, -236)",0
"(-6, -237)",0
"(-31, -212)",0
"(-32, -211)",0
"(-36, -207)",0
"(-59, -184)",0
"(-80, -163)",0
"(-79, -164)",0
"(-67, -176)",0
"(-64, -179)",0
"(-63, -180)",0
"(-60, -183)",0
"(-56, -187)",0
"(-39, -204)",0
"(-55, -188)",0
"(-54, -189)",0
"(-47, -196)",0
"(-46, -197)",0
"(-44, -199)",0
"(-43, -200)",0
"(199, -243)",0
"(202, -243)",0
"(124, 120)",0
"(244, -63)",0
"(244, -57)",0
"(244, -56)",0
"(244, -54)",0
"(244, -53)",0
"(244, -46)",0
"(244, -45)",0
"(244, -42)",0
"(244, -41)",0
"(244, -39)",0
"(244, -38)",0
"(244, -37)",0
"(244, -35)",0
"(244, -34)",0
"(244, -33)",0
"(244, -32)",0
"(244, -61)",0
"(244, -67)",0
"(244, -108)",0
"(244, -69)",0
"(244, -106)",0
"(244, -105)",0
"(244, -102)",0
"(244, -101)",0
"(244, -99)",0
"(244, -97)",0
"(244, -96)",0
"(244, -92)",0
"(244, -91)",0
"(244, -90)",0
"(244, -82)",0
"(244, -81)",0
"(244, -76)",0
"(244, -73)",0
"(244, -72)",0
"(244, -30)",0
"(244, -26)",0
"(244, -25)",0
"(244, -21)",0
"(164, 80)",0
"(163, 81)",0
"(162, 82)",0
"(161, 83)",0
"(157, 87)",0
"(155, 89)",0
"(153, 91)",0
"(148, 96)",0
"(145, 99)",0
"(144, 100)",0
"(140, 104)",0
"(137, 107)",0
"(133, 111)",0
"(131, 113)",0
"(130, 114)",0
"(168, 76)",0
"(188, 56)",0
"(214, 30)",0
"(244, -10)",0
"(244, -19)",0
"(244, -17)",0
"(244, -16)",0
"(244, -14)",0
"(244, -13)",0
"(244, -12)",0
"(244, -8)",0
"(216, 28)",0
"(244, -2)",0
"(244, -1)",0
"(242, 2)",0
"(234, 10)",0
"(229, 15)",0
"(228, 16)",0
"(244, -107)",0
"(244, -110)",0
"(203, -243)",0
"(244, -237)",0
"(244, -233)",0
"(244, -232)",0
"(244, -230)",0
"(244, -221)",0
"(244, -220)",0
"(244, -219)",0
"(244, -216)",0
"(244, -214)",0
"(244, -211)",0
"(244, -209)",0
"(244, -206)",0
"(244, -201)",0
"(244, -200)",0
"(244, -199)",0
"(244, -196)",0
"(244, -236)",0
"(244, -241)",0
"(244, -112)",0
"(244, -242)",0
"(205, -243)",0
"(206, -243)",0
"(210, -243)",0
"(211, -243)",0
"(213, -243)",0
"(215, -243)",0
"(216, -243)",0
"(220, -243)",0
"(225, -243)",0
"(233, -243)",0
"(234, -243)",0
"(235, -243)",0
"(238, -243)",0
"(239, -243)",0
"(244, -243)",0
"(244, -194)",0
"(244, -191)",0
"(244, -189)",0
"(244, -187)",0
"(244, -145)",0
"(244, -141)",0
"(244, -140)",0
"(244, -139)",0
"(244, -138)",0
"(244, -136)",0
"(244, -134)",0
"(244, -129)",0
"(244, -127)",0
"(244, -126)",0
"(244, -125)",0
"(244, -124)",0
"(244, -122)",0
"(244, -121)",0
"(244, -117)",0
"(244, -147)",0
"(244, -149)",0
"(244, -151)",0
"(244, -171)",0
"(244, -186)",0
"(244, -181)",0
"(244, -180)",0
"(244, -179)",0
"(244, -176)",0
"(244, -174)",0
"(244, -169)",0
"(244, -154)",0
"(244, -167)",0
"(244, -161)",0
"(244, -160)",0
"(244, -159)",0
"(244, -157)",0
"(244, -156)",0
"(-242, 154)",0
"(-242, 160)",0
"(-242, 161)",0
"(139, -240)",0
"(158, -240)",0
"(159, -240)",0
"(160, -240)",0
"(162, -240)",0
"(165, -240)",0
"(169, -240)",0
"(170, -240)",0
"(175, -240)",0
"(176, -240)",0
"(179, -240)",0
"(180, -240)",0
"(181, -240)",0
"(189, -240)",0
"(190, -240)",0
"(191, -240)",0
"(141, -240)",0
"(138, -240)",0
"(196, -240)",0
"(137, -240)",0
"(100, -240)",0
"(102, -240)",0
"(104, -240)",0
"(109, -240)",0
"(111, -240)",0
"(113, -240)",0
"(116, -240)",0
"(119, -240)",0
"(120, -240)",0
"(122, -240)",0
"(124, -240)",0
"(126, -240)",0
"(129, -240)",0
"(130, -240)",0
"(136, -240)",0
"(193, -240)",0
"(199, -240)",0
"(-242, 165)",0
"(241, -224)",0
"(241, -215)",0
"(241, -211)",0
"(241, -210)",0
"(241, -209)",0
"(241, -207)",0
"(241, -204)",0
"(241, -203)",0
"(241, -199)",0
"(241, -195)",0
"(241, -191)",0
"(241, -190)",0
"(241, -189)",0
"(241, -187)",0
"(241, -184)",0
"(241, -183)",0
"(241, -223)",0
"(241, -235)",0
"(200, -240)",0
"(241, -236)",0
"(204, -240)",0
"(205, -240)",0
"(218, -240)",0
"(219, -240)",0
"(220, -240)",0
"(221, -240)",0
"(223, -240)",0
"(224, -240)",0
"(226, -240)",0
"(229, -240)",0
"(230, -240)",0
"(234, -240)",0
"(236, -240)",0
"(239, -240)",0
"(241, -241)",0
"(97, -240)",0
"(96, -240)",0
"(95, -240)",0
"(-34, -206)",0
"(-29, -211)",0
"(-28, -212)",0
"(-27, -213)",0
"(-22, -218)",0
"(-21, -219)",0
"(-20, -220)",0
"(-19, -221)",0
"(-17, -223)",0
"(-14, -226)",0
"(-12, -228)",0
"(-10, -230)",0
"(-7, -233)",0
"(-5, -235)",0
"(-4, -236)",0
"(-2, -238)",0
"(-32, -208)",0
"(-37, -203)",0
"(92, -240)",0
"(-41, -199)",0
"(-105, -135)",0
"(-101, -139)",0
"(-91, -149)",0
"(-90, -150)",0
"(-89, -151)",0
"(-86, -154)",0
"(-81, -159)",0
"(-71, -169)",0
"(-69, -171)",0
"(-66, -174)",0
"(-61, -179)",0
"(-51, -189)",0
"(-49, -191)",0
"(-46, -194)",0
"(-42, -198)",0
"(0, -240)",0
"(1, -240)",0
"(6, -240)",0
"(9, -240)",0
"(45, -240)",0
"(49, -240)",0
"(50, -240)",0
"(51, -240)",0
"(60, -240)",0
"(62, -240)",0
"(64, -240)",0
"(69, -240)",0
"(71, -240)",0
"(76, -240)",0
"(79, -240)",0
"(80, -240)",0
"(86, -240)",0
"(89, -240)",0
"(90, -240)",0
"(44, -240)",0
"(40, -240)",0
"(39, -240)",0
"(21, -240)",0
"(10, -240)",0
"(12, -240)",0
"(14, -240)",0
"(16, -240)",0
"(18, -240)",0
"(20, -240)",0
"(23, -240)",0
"(35, -240)",0
"(28, -240)",0
"(29, -240)",0
"(30, -240)",0
"(31, -240)",0
"(32, -240)",0
"(33, -240)",0
"(241, -179)",0
"(241, -175)",0
"(241, -171)",0
"(146, 95)",0
"(135, 106)",0
"(131, 110)",0
"(128, 113)",0
"(127, 114)",0
"(126, 115)",0
"(120, 121)",0
"(115, 126)",0
"(111, 130)",0
"(108, 133)",0
"(106, 135)",0
"(95, 146)",0
"(91, 150)",0
"(90, 151)",0
"(88, 153)",0
"(87, 154)",0
"(143, 98)",0
"(149, 92)",0
"(190, 51)",0
"(150, 91)",0
"(187, 54)",0
"(172, 69)",0
"(171, 70)",0
"(170, 71)",0
"(169, 72)",0
"(168, 73)",0
"(166, 75)",0
"(164, 77)",0
"(163, 78)",0
"(162, 79)",0
"(160, 81)",0
"(154, 87)",0
"(153, 88)",0
"(152, 89)",0
"(151, 90)",0
"(86, 155)",0
"(80, 161)",0
"(75, 166)",0
"(71, 170)",0
"(18, 223)",0
"(14, 227)",0
"(12, 229)",0
"(11, 230)",0
"(10, 231)",0
"(1, 240)",0
"(-3, 241)",0
"(-4, 241)",0
"(-5, 241)",0
"(-8, 241)",0
"(-11, 241)",0
"(-15, 241)",0
"(-20, 241)",0
"(-25, 241)",0
"(-35, 241)",0
"(19, 222)",0
"(22, 219)",0
"(23, 218)",0
"(48, 193)",0
"(69, 172)",0
"(68, 173)",0
"(66, 175)",0
"(60, 181)",0
"(55, 186)",0
"(51, 190)",0
"(47, 194)",0
"(26, 215)",0
"(46, 195)",0
"(37, 204)",0
"(35, 206)",0
"(34, 207)",0
"(30, 211)",0
"(27, 214)",0
"(189, 52)",0
"(200, 41)",0
"(241, -170)",0
"(241, -122)",0
"(241, -116)",0
"(241, -115)",0
"(241, -113)",0
"(241, -104)",0
"(241, -101)",0
"(241, -100)",0
"(241, -96)",0
"(241, -95)",0
"(241, -86)",0
"(241, -84)",0
"(241, -81)",0
"(241, -77)",0
"(241, -76)",0
"(241, -73)",0
"(241, -72)",0
"(241, -121)",0
"(241, -124)",0
"(202, 39)",0
"(241, -128)",0
"(241, -169)",0
"(241, -167)",0
"(241, -164)",0
"(241, -163)",0
"(241, -159)",0
"(241, -155)",0
"(241, -151)",0
"(241, -150)",0
"(241, -149)",0
"(241, -147)",0
"(241, -144)",0
"(241, -143)",0
"(241, -135)",0
"(241, -131)",0
"(241, -130)",0
"(241, -68)",0
"(241, -66)",0
"(241, -65)",0
"(241, -64)",0
"(241, -13)",0
"(241, -10)",0
"(241, -4)",0
"(241, -1)",0
"(230, 11)",0
"(229, 12)",0
"(225, 16)",0
"(221, 20)",0
"(220, 21)",0
"(214, 27)",0
"(212, 29)",0
"(211, 30)",0
"(210, 31)",0
"(208, 33)",0
"(206, 35)",0
"(241, -14)",0
"(241, -15)",0
"(241, -16)",0
"(241, -48)",0
"(241, -63)",0
"(241, -60)",0
"(241, -59)",0
"(241, -56)",0
"(241, -55)",0
"(241, -53)",0
"(241, -44)",0
"(241, -19)",0
"(241, -40)",0
"(241, -39)",0
"(241, -25)",0
"(241, -24)",0
"(241, -22)",0
"(241, -21)",0
"(-106, -134)",0
"(-109, -131)",0
"(-111, -129)",0
"(-101, 240)",0
"(-103, 240)",0
"(-104, 240)",0
"(-105, 240)",0
"(-109, 240)",0
"(-110, 240)",0
"(-111, 240)",0
"(-114, 240)",0
"(-120, 240)",0
"(-121, 240)",0
"(-125, 240)",0
"(-129, 240)",0
"(-130, 240)",0
"(-131, 240)",0
"(-135, 240)",0
"(-139, 240)",0
"(-102, 240)",0
"(-99, 240)",0
"(-40, 240)",0
"(-97, 240)",0
"(-42, 240)",0
"(-44, 240)",0
"(-50, 240)",0
"(-51, 240)",0
"(-56, 240)",0
"(-60, 240)",0
"(-61, 240)",0
"(-64, 240)",0
"(-65, 240)",0
"(-70, 240)",0
"(-71, 240)",0
"(-74, 240)",0
"(-87, 240)",0
"(-90, 240)",0
"(-92, 240)",0
"(-140, 240)",0
"(-141, 240)",0
"(-142, 240)",0
"(-147, 240)",0
"(-210, 240)",0
"(-211, 240)",0
"(-218, 240)",0
"(-220, 240)",0
"(-221, 240)",0
"(-222, 240)",0
"(-223, 240)",0
"(-224, 240)",0
"(-225, 240)",0
"(-228, 240)",0
"(-229, 240)",0
"(-230, 240)",0
"(-231, 240)",0
"(-234, 240)",0
"(-240, 240)",0
"(-208, 240)",0
"(-207, 240)",0
"(-199, 240)",0
"(-162, 240)",0
"(-148, 240)",0
"(-150, 240)",0
"(-151, 240)",0
"(-155, 240)",0
"(-157, 240)",0
"(-160, 240)",0
"(-165, 240)",0
"(-191, 240)",0
"(-170, 240)",0
"(-171, 240)",0
"(-174, 240)",0
"(-179, 240)",0
"(-189, 240)",0
"(-190, 240)",0
"(-41, 240)",0
"(-37, 240)",0
"(-240, 237)",0
"(151, 89)",0
"(147, 93)",0
"(146, 94)",0
"(139, 101)",0
"(135, 105)",0
"(134, 106)",0
"(131, 109)",0
"(129, 111)",0
"(126, 114)",0
"(119, 121)",0
"(114, 126)",0
"(111, 129)",0
"(109, 131)",0
"(99, 141)",0
"(94, 146)",0
"(91, 149)",0
"(148, 92)",0
"(152, 88)",0
"(-35, 240)",0
"(153, 87)",0
"(203, 37)",0
"(201, 39)",0
"(200, 40)",0
"(199, 41)",0
"(198, 42)",0
"(187, 53)",0
"(171, 69)",0
"(169, 71)",0
"(168, 72)",0
"(166, 74)",0
"(165, 75)",0
"(163, 77)",0
"(161, 79)",0
"(160, 80)",0
"(158, 82)",0
"(89, 151)",0
"(79, 161)",0
"(75, 165)",0
"(74, 166)",0
"(18, 222)",0
"(13, 227)",0
"(12, 228)",0
"(11, 229)",0
"(8, 232)",0
"(3, 237)",0
"(2, 238)",0
"(-5, 240)",0
"(-7, 240)",0
"(-8, 240)",0
"(-9, 240)",0
"(-19, 240)",0
"(-21, 240)",0
"(-30, 240)",0
"(-31, 240)",0
"(20, 220)",0
"(21, 219)",0
"(22, 218)",0
"(50, 190)",0
"(71, 169)",0
"(69, 171)",0
"(65, 175)",0
"(59, 181)",0
"(54, 186)",0
"(51, 189)",0
"(49, 191)",0
"(23, 217)",0
"(46, 194)",0
"(36, 204)",0
"(35, 205)",0
"(33, 207)",0
"(28, 212)",0
"(26, 214)",0
"(-240, 238)",0
"(-240, 235)",0
"(-115, -125)",0
"(-240, 5)",0
"(-240, 1)",0
"(-240, 0)",0
"(-239, -1)",0
"(-235, -5)",0
"(-234, -6)",0
"(-232, -8)",0
"(-231, -9)",0
"(-229, -11)",0
"(-225, -15)",0
"(-224, -16)",0
"(-223, -17)",0
"(-220, -20)",0
"(-217, -23)",0
"(-216, -24)",0
"(-215, -25)",0
"(-240, 3)",0
"(-240, 7)",0
"(-240, 55)",0
"(-240, 8)",0
"(-240, 51)",0
"(-240, 48)",0
"(-240, 47)",0
