"(X,Y)",Moon Points
"(71, -91)",0
"(59, -91)",0
"(57, -91)",0
"(56, -91)",0
"(53, -91)",0
"(52, -91)",0
"(51, -91)",0
"(49, -91)",0
"(47, -91)",0
"(46, -91)",0
"(42, -91)",0
"(41, -91)",0
"(39, -91)",0
"(92, -26)",0
"(92, -16)",0
"(20, 72)",0
"(39, 53)",0
"(56, 36)",0
"(55, 37)",0
"(54, 38)",0
"(46, 46)",0
"(45, 47)",0
"(40, 52)",0
"(38, 54)",0
"(92, -14)",0
"(36, 56)",0
"(35, 57)",0
"(34, 58)",0
"(28, 64)",0
"(26, 66)",0
"(24, 68)",0
"(58, 34)",0
"(59, 33)",0
"(64, 28)",0
"(66, 26)",0
"(67, 25)",0
"(68, 24)",0
"(74, 18)",0
"(75, 17)",0
"(78, 14)",0
"(79, 13)",0
"(83, 9)",0
"(84, 8)",0
"(86, 6)",0
"(87, 5)",0
"(92, -1)",0
"(92, -6)",0
"(92, -13)",0
"(-78, -14)",0
"(-75, -17)",0
"(-70, -22)",0
"(89, 4)",0
"(93, -14)",0
"(93, -13)",0
"(93, -8)",0
"(93, -4)",0
"(93, -3)",0
"(90, 3)",0
"(85, 8)",0
"(69, 24)",0
"(80, 13)",0
"(79, 14)",0
"(78, 15)",0
"(77, 16)",0
"(75, 18)",0
"(74, 19)",0
"(93, -16)",0
"(93, -23)",0
"(93, -28)",0
"(93, -36)",0
"(93, -38)",0
"(93, -43)",0
"(93, -47)",0
"(93, -48)",0
"(93, -56)",0
"(93, -58)",0
"(93, -63)",0
"(93, -64)",0
"(93, -66)",0
"(93, -67)",0
"(93, -68)",0
"(93, -76)",0
"(93, -78)",0
"(70, 23)",0
"(65, 28)",0
"(-66, -26)",0
"(1, 92)",0
"(17, 76)",0
"(15, 78)",0
"(14, 79)",0
"(10, 83)",0
"(9, 84)",0
"(4, 89)",0
"(0, 93)",0
"(60, 33)",0
"(-1, 93)",0
"(-4, 93)",0
"(-5, 93)",0
"(-10, 93)",0
"(-11, 93)",0
"(-15, 93)",0
"(20, 73)",0
"(25, 68)",0
"(30, 63)",0
"(34, 59)",0
"(35, 58)",0
"(37, 56)",0
"(38, 55)",0
"(40, 53)",0
"(41, 52)",0
"(42, 51)",0
"(46, 47)",0
"(49, 44)",0
"(50, 43)",0
"(54, 39)",0
"(55, 38)",0
"(57, 36)",0
"(58, 35)",0
"(93, -83)",0
"(93, -88)",0
"(91, -92)",0
"(0, -92)",0
"(-18, -74)",0
"(-17, -75)",0
"(-15, -77)",0
"(-10, -82)",0
"(-5, -87)",0
"(-1, -91)",0
"(1, -92)",0
"(90, -92)",0
"(2, -92)",0
"(4, -92)",0
"(5, -92)",0
"(9, -92)",0
"(10, -92)",0
"(12, -92)",0
"(-20, -72)",0
"(-21, -71)",0
"(-25, -67)",0
"(-26, -66)",0
"(-30, -62)",0
"(-35, -57)",0
"(-38, -54)",0
"(-40, -52)",0
"(-41, -51)",0
"(-45, -47)",0
"(-50, -42)",0
"(-55, -37)",0
"(-58, -34)",0
"(-60, -32)",0
"(-61, -31)",0
"(-62, -30)",0
"(-64, -28)",0
"(14, -92)",0
"(15, -92)",0
"(19, -92)",0
"(54, -92)",0
"(89, -92)",0
"(85, -92)",0
"(84, -92)",0
"(82, -92)",0
"(80, -92)",0
"(79, -92)",0
"(70, -92)",0
"(69, -92)",0
"(68, -92)",0
"(66, -92)",0
"(61, -92)",0
"(60, -92)",0
"(59, -92)",0
"(55, -92)",0
"(52, -92)",0
"(20, -92)",0
"(51, -92)",0
"(50, -92)",0
"(49, -92)",0
"(45, -92)",0
"(44, -92)",0
"(41, -92)",0
"(40, -92)",0
"(39, -92)",0
"(35, -92)",0
"(34, -92)",0
"(30, -92)",0
"(29, -92)",0
"(25, -92)",0
"(24, -92)",0
"(37, -91)",0
"(36, -91)",0
"(32, -91)",0
"(-50, -40)",0
"(-59, -31)",0
"(-58, -32)",0
"(-57, -33)",0
"(-55, -35)",0
"(-54, -36)",0
"(-52, -38)",0
"(-49, -41)",0
"(-27, -63)",0
"(-47, -43)",0
"(-44, -46)",0
"(-42, -48)",0
"(-40, -50)",0
"(-32, -58)",0
"(-30, -60)",0
"(-62, -28)",0
"(-64, -26)",0
"(-65, -25)",0
"(-67, -23)",0
"(-69, -21)",0
"(-70, -20)",0
"(-72, -18)",0
"(-77, -13)",0
"(-78, -12)",0
"(-79, -11)",0
"(-80, -10)",0
"(-82, -8)",0
"(-84, -6)",0
"(-87, -3)",0
"(-90, 2)",0
"(-90, 3)",0
"(-90, 5)",0
"(-29, -61)",0
"(-25, -65)",0
"(75, -90)",0
"(44, -90)",0
"(25, -90)",0
"(29, -90)",0
"(31, -90)",0
"(34, -90)",0
"(35, -90)",0
"(41, -90)",0
"(45, -90)",0
"(-24, -66)",0
"(51, -90)",0
"(54, -90)",0
"(55, -90)",0
"(64, -90)",0
"(65, -90)",0
"(70, -90)",0
"(24, -90)",0
"(21, -90)",0
"(15, -90)",0
"(14, -90)",0
"(11, -90)",0
"(5, -90)",0
"(4, -90)",0
"(1, -90)",0
"(0, -90)",0
"(-2, -88)",0
"(-4, -86)",0
"(-7, -83)",0
"(-9, -81)",0
"(-10, -80)",0
"(-12, -78)",0
"(-17, -73)",0
"(-22, -68)",0
"(-90, 7)",0
"(-90, 8)",0
"(-90, 11)",0
"(-88, 90)",0
"(-75, 90)",0
"(-76, 90)",0
"(-79, 90)",0
"(-84, 90)",0
"(-85, 90)",0
"(-86, 90)",0
"(-89, 90)",0
"(-90, 13)",0
"(-90, 88)",0
"(-90, 87)",0
"(-90, 85)",0
"(-90, 83)",0
"(-90, 80)",0
"(-90, 78)",0
"(-66, 90)",0
"(-65, 90)",0
"(-61, 90)",0
"(-59, 90)",0
"(-56, 90)",0
"(-55, 90)",0
"(-46, 90)",0
"(-45, 90)",0
"(-41, 90)",0
"(-36, 90)",0
"(-35, 90)",0
"(-26, 90)",0
"(-25, 90)",0
"(-16, 90)",0
"(-15, 90)",0
"(-9, 90)",0
"(-6, 90)",0
"(-90, 73)",0
"(-90, 71)",0
"(-90, 70)",0
"(-90, 48)",0
"(-90, 18)",0
"(-90, 20)",0
"(-90, 23)",0
"(-90, 25)",0
"(-90, 27)",0
"(-90, 28)",0
"(-90, 31)",0
"(-90, 32)",0
"(-90, 33)",0
"(-90, 36)",0
"(-90, 38)",0
"(-90, 40)",0
"(-90, 43)",0
"(-90, 47)",0
"(-90, 50)",0
"(-90, 69)",0
"(-90, 51)",0
"(-90, 52)",0
"(-90, 53)",0
"(-90, 54)",0
"(-90, 55)",0
"(-90, 58)",0
"(-90, 59)",0
"(-90, 62)",0
"(-90, 63)",0
"(-90, 64)",0
"(-90, 65)",0
"(-90, 66)",0
"(-90, 67)",0
"(-90, 68)",0
"(74, -90)",0
"(76, -90)",0
"(31, -91)",0
"(-91, 20)",0
"(-91, 33)",0
"(-91, 29)",0
"(-91, 28)",0
"(-91, 27)",0
"(-91, 25)",0
"(-91, 24)",0
"(-91, 18)",0
"(-91, 2)",0
"(-91, 17)",0
"(-91, 13)",0
"(-91, 9)",0
"(-91, 8)",0
"(-91, 7)",0
"(-91, 5)",0
"(-91, 38)",0
"(-91, 40)",0
"(-91, 48)",0
"(-91, 49)",0
"(-91, 54)",0
"(-91, 57)",0
"(-91, 61)",0
"(-91, 64)",0
"(-91, 65)",0
"(-91, 66)",0
"(-91, 69)",0
"(-91, 73)",0
"(-91, 77)",0
"(-91, 78)",0
"(-91, 80)",0
"(-91, 84)",0
"(-91, 85)",0
"(-91, 4)",0
"(-91, 1)",0
"(77, -90)",0
"(16, -91)",0
"(2, -91)",0
"(6, -91)",0
"(7, -91)",0
"(9, -91)",0
"(11, -91)",0
"(12, -91)",0
"(17, -91)",0
"(-89, -2)",0
"(19, -91)",0
"(21, -91)",0
"(22, -91)",0
"(26, -91)",0
"(27, -91)",0
"(29, -91)",0
"(1, -91)",0
"(-3, -88)",0
"(-4, -87)",0
"(-11, -80)",0
"(-17, -74)",0
"(-20, -71)",0
"(-26, -65)",0
"(-27, -64)",0
"(-31, -60)",0
"(-41, -50)",0
"(-51, -40)",0
"(-57, -34)",0
"(-59, -32)",0
"(-60, -31)",0
"(-66, -25)",0
"(-67, -24)",0
"(-71, -20)",0
"(-91, 88)",0
"(-91, 89)",0
"(-90, 91)",0
"(91, -21)",0
"(91, -44)",0
"(91, -41)",0
"(91, -36)",0
"(91, -35)",0
"(91, -26)",0
"(91, -24)",0
"(91, -16)",0
"(-88, 91)",0
"(91, -7)",0
"(91, -6)",0
"(91, -5)",0
"(91, -4)",0
"(91, -1)",0
"(89, 2)",0
"(91, -50)",0
"(91, -51)",0
"(91, -53)",0
"(91, -55)",0
"(91, -56)",0
"(91, -57)",0
"(91, -61)",0
"(91, -64)",0
"(91, -66)",0
"(91, -75)",0
"(91, -76)",0
"(91, -81)",0
"(91, -84)",0
"(85, -90)",0
"(84, -90)",0
"(81, -90)",0
"(78, -90)",0
"(82, 9)",0
"(81, 10)",0
"(80, 11)",0
"(21, 70)",0
"(-80, 91)",0
"(-70, 91)",0
"(-60, 91)",0
"(-50, 91)",0
"(-42, 91)",0
"(-40, 91)",0
"(-30, 91)",0
"(-20, 91)",0
"(-10, 91)",0
"(0, 91)",0
"(7, 84)",0
"(12, 79)",0
"(16, 75)",0
"(20, 71)",0
"(22, 69)",0
"(76, 15)",0
"(24, 67)",0
"(27, 64)",0
"(32, 59)",0
"(36, 55)",0
"(40, 51)",0
"(47, 44)",0
"(48, 43)",0
"(49, 42)",0
"(52, 39)",0
"(56, 35)",0
"(60, 31)",0
"(67, 24)",0
"(69, 22)",0
"(72, 19)",0
"(11, 76)",0
"(17, 70)",0
"(-15, -65)",0
"(83, -68)",0
"(83, -78)",0
"(83, -76)",0
"(83, -74)",0
"(83, -73)",0
"(83, -71)",0
"(83, -69)",0
"(83, -66)",0
"(83, -43)",0
"(83, -63)",0
"(83, -58)",0
"(83, -56)",0
"(83, -55)",0
"(83, -48)",0
"(83, -47)",0
"(83, -83)",0
"(80, -82)",0
"(79, -82)",0
"(75, -82)",0
"(74, -82)",0
"(70, -82)",0
"(69, -82)",0
"(67, -82)",0
"(66, -82)",0
"(65, -82)",0
"(64, -82)",0
"(60, -82)",0
"(59, -82)",0
"(58, -82)",0
"(57, -82)",0
"(55, -82)",0
"(54, -82)",0
"(83, -44)",0
"(83, -40)",0
"(49, -82)",0
"(40, 43)",0
"(59, 24)",0
"(55, 28)",0
"(50, 33)",0
"(47, 36)",0
"(45, 38)",0
"(44, 39)",0
"(39, 44)",0
"(83, -39)",0
"(35, 48)",0
"(30, 53)",0
"(28, 55)",0
"(27, 56)",0
"(25, 58)",0
"(24, 59)",0
"(60, 23)",0
"(64, 19)",0
"(65, 18)",0
"(67, 16)",0
"(70, 13)",0
"(75, 8)",0
"(80, 3)",0
"(83, -3)",0
"(83, -4)",0
"(83, -14)",0
"(83, -16)",0
"(83, -23)",0
"(83, -32)",0
"(83, -33)",0
"(83, -34)",0
"(83, -36)",0
"(83, -38)",0
"(50, -82)",0
"(45, -82)",0
"(77, 7)",0
"(-50, -32)",0
"(-68, -14)",0
"(-66, -16)",0
"(-65, -17)",0
"(-60, -22)",0
"(-55, -27)",0
"(-51, -31)",0
"(-48, -34)",0
"(-30, -52)",0
"(-47, -35)",0
"(-46, -36)",0
"(-45, -37)",0
"(-40, -42)",0
"(-36, -46)",0
"(-35, -47)",0
"(-70, -12)",0
"(-71, -11)",0
"(-75, -7)",0
"(-80, -2)",0
"(-82, 2)",0
"(-82, 4)",0
"(-82, 7)",0
"(-82, 11)",0
"(-82, 12)",0
"(-82, 14)",0
"(-82, 27)",0
"(-82, 31)",0
"(-82, 32)",0
"(-82, 34)",0
"(-82, 37)",0
"(-82, 38)",0
"(-82, 42)",0
"(-31, -51)",0
"(-28, -54)",0
"(44, -82)",0
"(27, -82)",0
"(15, -82)",0
"(19, -82)",0
"(20, -82)",0
"(24, -82)",0
"(25, -82)",0
"(26, -82)",0
"(29, -82)",0
"(-25, -57)",0
"(30, -82)",0
"(34, -82)",0
"(35, -82)",0
"(40, -82)",0
"(41, -82)",0
"(42, -82)",0
"(14, -82)",0
"(10, -82)",0
"(9, -82)",0
"(6, -82)",0
"(5, -82)",0
"(4, -82)",0
"(0, -82)",0
"(-5, -77)",0
"(-6, -76)",0
"(-7, -75)",0
"(-8, -74)",0
"(-10, -72)",0
"(-11, -71)",0
"(-12, -70)",0
"(-14, -68)",0
"(-16, -66)",0
"(-20, -62)",0
"(20, 63)",0
"(15, 68)",0
"(12, 71)",0
"(35, -83)",0
"(24, -83)",0
"(25, -83)",0
"(28, -83)",0
"(29, -83)",0
"(32, -83)",0
"(33, -83)",0
"(40, -83)",0
"(62, -83)",0
"(41, -83)",0
"(43, -83)",0
"(45, -83)",0
"(53, -83)",0
"(55, -83)",0
"(58, -83)",0
"(23, -83)",0
"(15, -83)",0
"(14, -83)",0
"(13, -83)",0
"(5, -83)",0
"(3, -83)",0
"(-1, -82)",0
"(-6, -77)",0
"(-7, -76)",0
"(-10, -73)",0
"(-11, -72)",0
"(-14, -69)",0
"(-15, -68)",0
"(-16, -67)",0
"(-17, -66)",0
"(-19, -64)",0
"(-21, -62)",0
"(59, -83)",0
"(63, -83)",0
"(11, 72)",0
"(84, -37)",0
"(84, -48)",0
"(84, -46)",0
"(84, -45)",0
"(84, -42)",0
"(84, -41)",0
"(84, -39)",0
"(84, -33)",0
"(65, -83)",0
"(84, -22)",0
"(84, -13)",0
"(84, -9)",0
"(84, -8)",0
"(84, -6)",0
"(84, -5)",0
"(84, -50)",0
"(84, -52)",0
"(84, -57)",0
"(84, -61)",0
"(84, -62)",0
"(84, -67)",0
"(84, -69)",0
"(84, -70)",0
"(84, -73)",0
"(84, -77)",0
"(84, -80)",0
"(84, -81)",0
"(84, -82)",0
"(75, -83)",0
"(73, -83)",0
"(69, -83)",0
"(68, -83)",0
"(-25, -58)",0
"(-26, -57)",0
"(-27, -56)",0
"(-56, 83)",0
"(-40, 83)",0
"(-41, 83)",0
"(-45, 83)",0
"(-46, 83)",0
"(-50, 83)",0
"(-55, 83)",0
"(-60, 83)",0
"(-30, -53)",0
"(-62, 83)",0
"(-65, 83)",0
"(-66, 83)",0
"(-69, 83)",0
"(-75, 83)",0
"(-76, 83)",0
"(-36, 83)",0
"(-35, 83)",0
"(-30, 83)",0
"(-26, 83)",0
"(-25, 83)",0
"(-23, 83)",0
"(-16, 83)",0
"(-15, 83)",0
"(-10, 83)",0
"(-6, 83)",0
"(-5, 83)",0
"(0, 83)",0
"(4, 79)",0
"(5, 78)",0
"(7, 76)",0
"(8, 75)",0
"(10, 73)",0
"(-79, 83)",0
"(-80, 83)",0
"(-83, 79)",0
"(-70, -13)",0
"(-31, -52)",0
"(-39, -44)",0
"(-41, -42)",0
"(-42, -41)",0
"(-45, -38)",0
"(-46, -37)",0
"(-47, -36)",0
"(-50, -33)",0
"(-51, -32)",0
"(-59, -24)",0
"(-61, -22)",0
"(-65, -18)",0
"(-66, -17)",0
"(-67, -16)",0
"(-71, -12)",0
"(-83, 76)",0
"(-79, -4)",0
"(-81, -2)",0
"(-83, 9)",0
"(-83, 16)",0
"(-83, 21)",0
"(-83, 25)",0
"(-83, 29)",0
"(-83, 34)",0
"(-83, 36)",0
"(-83, 38)",0
"(-83, 39)",0
"(-83, 49)",0
"(-83, 52)",0
"(-83, 56)",0
"(-82, 46)",0
"(-82, 47)",0
"(-82, 54)",0
"(-5, 81)",0
"(15, 66)",0
"(12, 69)",0
"(11, 70)",0
"(10, 71)",0
"(6, 75)",0
"(2, 79)",0
"(-15, 81)",0
"(-41, 81)",0
"(-21, 81)",0
"(-22, 81)",0
"(-23, 81)",0
"(-25, 81)",0
"(-35, 81)",0
"(-37, 81)",0
"(17, 64)",0
"(22, 59)",0
"(26, 55)",0
"(30, 51)",0
"(31, 50)",0
"(32, 49)",0
"(34, 47)",0
"(37, 44)",0
"(42, 39)",0
"(46, 35)",0
"(50, 31)",0
"(51, 30)",0
"(52, 29)",0
"(54, 27)",0
"(62, 19)",0
"(66, 15)",0
"(70, 11)",0
"(-38, 81)",0
"(-45, 81)",0
"(-67, -14)",0
"(-81, 28)",0
"(-81, 43)",0
"(-81, 42)",0
"(-81, 37)",0
"(-81, 33)",0
"(-81, 32)",0
"(-81, 29)",0
"(-81, 23)",0
"(-55, 81)",0
"(-81, 20)",0
"(-81, 14)",0
"(-81, 13)",0
"(-81, 9)",0
"(-81, 8)",0
"(-81, 2)",0
"(-81, 44)",0
"(-81, 45)",0
"(-81, 48)",0
"(-81, 54)",0
"(-81, 57)",0
"(-81, 58)",0
"(-81, 60)",0
"(-81, 69)",0
"(-81, 73)",0
"(-81, 78)",0
"(-81, 80)",0
"(-77, 81)",0
"(-75, 81)",0
"(-72, 81)",0
"(-71, 81)",0
"(-65, 81)",0
"(-56, 81)",0
"(71, 10)",0
"(72, 9)",0
"(74, 7)",0
"(55, -80)",0
"(39, -80)",0
"(40, -80)",0
"(41, -80)",0
"(45, -80)",0
"(49, -80)",0
"(50, -80)",0
"(56, -80)",0
"(75, 6)",0
"(59, -80)",0
"(60, -80)",0
"(65, -80)",0
"(66, -80)",0
"(69, -80)",0
"(70, -80)",0
"(30, -80)",0
"(29, -80)",0
"(26, -80)",0
"(20, -80)",0
"(19, -80)",0
"(10, -80)",0
"(9, -80)",0
"(6, -80)",0
"(5, -80)",0
"(0, -80)",0
"(-2, -78)",0
"(-7, -73)",0
"(-8, -72)",0
"(-9, -71)",0
"(-10, -70)",0
"(-12, -68)",0
"(-14, -66)",0
"(79, -80)",0
"(81, -81)",0
"(81, -76)",0
"(81, -35)",0
"(77, 4)",0
"(81, -1)",0
"(81, -4)",0
"(81, -5)",0
"(81, -6)",0
"(81, -12)",0
"(81, -16)",0
"(81, -18)",0
"(81, -20)",0
"(81, -26)",0
"(81, -28)",0
"(81, -30)",0
"(81, -31)",0
"(81, -32)",0
"(81, -36)",0
"(81, -75)",0
"(81, -42)",0
"(81, -44)",0
"(81, -50)",0
"(81, -51)",0
"(81, -52)",0
"(81, -55)",0
"(81, -56)",0
"(81, -61)",0
"(81, -64)",0
"(81, -68)",0
"(81, -70)",0
"(81, -71)",0
"(81, -72)",0
"(81, -74)",0
"(-81, 0)",0
"(-61, -20)",0
"(-82, 56)",0
"(16, 66)",0
"(36, 46)",0
"(34, 48)",0
"(29, 53)",0
"(28, 54)",0
"(25, 57)",0
"(24, 58)",0
"(15, 67)",0
"(-12, 82)",0
"(9, 73)",0
"(8, 74)",0
"(5, 77)",0
"(4, 78)",0
"(-2, 82)",0
"(-6, 82)",0
"(38, 44)",0
"(44, 38)",0
"(45, 37)",0
"(46, 36)",0
"(48, 34)",0
"(49, 33)",0
"(50, 32)",0
"(54, 28)",0
"(56, 26)",0
"(64, 18)",0
"(65, 17)",0
"(66, 16)",0
"(68, 14)",0
"(69, 13)",0
"(74, 8)",0
"(76, 6)",0
"(82, -1)",0
"(-7, 82)",0
"(-17, 82)",0
"(-58, -23)",0
"(-76, 82)",0
"(-62, 82)",0
"(-66, 82)",0
"(-67, 82)",0
"(-69, 82)",0
"(-70, 82)",0
"(-74, 82)",0
"(-77, 82)",0
"(-19, 82)",0
"(-81, 82)",0
"(-82, 82)",0
"(-82, 75)",0
"(-82, 74)",0
"(-82, 72)",0
"(-82, 62)",0
"(-57, 82)",0
"(-52, 82)",0
"(-51, 82)",0
"(-47, 82)",0
"(-45, 82)",0
"(-44, 82)",0
"(-43, 82)",0
"(-41, 82)",0
"(-38, 82)",0
"(-37, 82)",0
"(-35, 82)",0
"(-32, 82)",0
"(-27, 82)",0
"(-25, 82)",0
"(-24, 82)",0
"(-22, 82)",0
"(-20, 82)",0
"(82, -5)",0
"(82, -6)",0
"(82, -14)",0
"(11, -81)",0
"(1, -81)",0
"(2, -81)",0
"(4, -81)",0
"(6, -81)",0
"(7, -81)",0
"(8, -81)",0
"(12, -81)",0
"(82, -17)",0
"(14, -81)",0
"(21, -81)",0
"(22, -81)",0
"(24, -81)",0
"(26, -81)",0
"(27, -81)",0
"(-1, -80)",0
"(-7, -74)",0
"(-11, -70)",0
"(-12, -69)",0
"(-16, -65)",0
"(-17, -64)",0
"(-21, -60)",0
"(-27, -54)",0
"(-29, -52)",0
"(-33, -48)",0
"(-36, -45)",0
"(-37, -44)",0
"(-41, -40)",0
"(-47, -34)",0
"(-49, -32)",0
"(-51, -30)",0
"(-52, -29)",0
"(31, -81)",0
"(32, -81)",0
"(34, -81)",0
"(82, -81)",0
"(82, -21)",0
"(82, -25)",0
"(82, -31)",0
"(82, -32)",0
"(82, -34)",0
"(82, -51)",0
"(82, -54)",0
"(82, -61)",0
"(82, -63)",0
"(82, -69)",0
"(82, -70)",0
"(82, -71)",0
"(82, -72)",0
"(82, -74)",0
"(74, -81)",0
"(39, -81)",0
"(72, -81)",0
"(71, -81)",0
"(67, -81)",0
"(66, -81)",0
"(64, -81)",0
"(62, -81)",0
"(61, -81)",0
"(57, -81)",0
"(56, -81)",0
"(55, -81)",0
"(54, -81)",0
"(52, -81)",0
"(51, -81)",0
"(40, -81)",0
"(84, -1)",0
"(74, 10)",0
"(18, 69)",0
"(77, 9)",0
"(86, -1)",0
"(86, 0)",0
"(85, 1)",0
"(84, 2)",0
"(81, 5)",0
"(79, 7)",0
"(69, 17)",0
"(45, 41)",0
"(65, 21)",0
"(61, 25)",0
"(57, 29)",0
"(54, 32)",0
"(49, 37)",0
"(47, 39)",0
"(86, -6)",0
"(86, -7)",0
"(86, -8)",0
"(86, -9)",0
"(86, -12)",0
"(86, -20)",0
"(86, -21)",0
"(86, -24)",0
"(86, -25)",0
"(86, -26)",0
"(86, -31)",0
"(86, -33)",0
"(86, -34)",0
"(86, -36)",0
"(86, -40)",0
"(86, -41)",0
"(86, -42)",0
"(46, 40)",0
"(41, 45)",0
"(86, -46)",0
"(-34, 86)",0
"(-8, 86)",0
"(-14, 86)",0
"(-18, 86)",0
"(-22, 86)",0
"(-24, 86)",0
"(-28, 86)",0
"(-38, 86)",0
"(37, 49)",0
"(-44, 86)",0
"(-47, 86)",0
"(-48, 86)",0
"(-49, 86)",0
"(-52, 86)",0
"(-54, 86)",0
"(-7, 86)",0
"(-4, 86)",0
"(-2, 86)",0
"(1, 85)",0
"(5, 81)",0
"(6, 80)",0
"(7, 79)",0
"(10, 76)",0
"(15, 71)",0
"(16, 70)",0
"(18, 68)",0
"(19, 67)",0
"(21, 65)",0
"(25, 61)",0
"(26, 60)",0
"(27, 59)",0
"(32, 54)",0
"(86, -45)",0
"(86, -51)",0
"(68, 16)",0
"(-30, -55)",0
"(-40, -45)",0
"(-39, -46)",0
"(-37, -48)",0
"(-35, -50)",0
"(-34, -51)",0
"(-32, -53)",0
"(-29, -56)",0
"(-2, -83)",0
"(-27, -58)",0
"(-20, -65)",0
"(-19, -66)",0
"(-18, -67)",0
"(-10, -75)",0
"(-9, -76)",0
"(-42, -43)",0
"(-43, -42)",0
"(-44, -41)",0
"(-47, -38)",0
"(-49, -36)",0
"(-52, -33)",0
"(-54, -31)",0
"(-55, -30)",0
"(-57, -28)",0
"(-64, -21)",0
"(-66, -19)",0
"(-67, -18)",0
"(-69, -16)",0
"(-70, -15)",0
"(-72, -13)",0
"(-74, -11)",0
"(-75, -10)",0
"(-7, -78)",0
"(6, -85)",0
"(86, -54)",0
"(86, -85)",0
"(68, -85)",0
"(74, -85)",0
"(75, -85)",0
"(76, -85)",0
"(80, -85)",0
"(86, -86)",0
"(86, -84)",0
"(10, -85)",0
"(86, -71)",0
"(86, -70)",0
"(86, -68)",0
"(86, -66)",0
"(86, -65)",0
"(86, -62)",0
"(66, -85)",0
"(58, -85)",0
"(56, -85)",0
"(46, -85)",0
"(45, -85)",0
"(44, -85)",0
"(36, -85)",0
"(35, -85)",0
"(34, -85)",0
"(30, -85)",0
"(26, -85)",0
"(25, -85)",0
"(24, -85)",0
"(22, -85)",0
"(16, -85)",0
"(15, -85)",0
"(14, -85)",0
"(-58, 86)",0
"(-62, 86)",0
"(-64, 86)",0
"(87, -64)",0
"(76, -86)",0
"(78, -86)",0
"(81, -86)",0
"(82, -86)",0
"(87, -84)",0
"(87, -72)",0
"(87, -51)",0
"(87, -24)",0
"(87, -44)",0
"(87, -42)",0
"(87, -41)",0
"(87, -36)",0
"(87, -35)",0
"(87, -31)",0
"(74, -86)",0
"(68, -86)",0
"(66, -86)",0
"(59, -86)",0
"(58, -86)",0
"(56, -86)",0
"(48, -86)",0
"(46, -86)",0
"(44, -86)",0
"(38, -86)",0
"(36, -86)",0
"(34, -86)",0
"(32, -86)",0
"(31, -86)",0
"(30, -86)",0
"(29, -86)",0
"(28, -86)",0
"(87, -30)",0
"(87, -22)",0
"(-65, 86)",0
"(39, 48)",0
"(51, 36)",0
"(49, 38)",0
"(45, 42)",0
"(44, 43)",0
"(43, 44)",0
"(40, 47)",0
"(32, 55)",0
"(87, -21)",0
"(31, 56)",0
"(29, 58)",0
"(24, 63)",0
"(23, 64)",0
"(20, 67)",0
"(19, 68)",0
"(59, 28)",0
"(60, 27)",0
"(63, 24)",0
"(64, 23)",0
"(65, 22)",0
"(69, 18)",0
"(71, 16)",0
"(73, 14)",0
"(79, 8)",0
"(80, 7)",0
"(83, 4)",0
"(84, 3)",0
"(87, -1)",0
"(87, -2)",0
"(87, -4)",0
"(87, -8)",0
"(87, -9)",0
"(26, -86)",0
"(24, -86)",0
"(23, -86)",0
"(-86, 38)",0
"(-86, 51)",0
"(-86, 50)",0
"(-86, 49)",0
"(-86, 48)",0
"(-86, 43)",0
"(-86, 39)",0
"(-86, 37)",0
"(18, -86)",0
"(-86, 30)",0
"(-86, 28)",0
"(-86, 23)",0
"(-86, 19)",0
"(-86, 18)",0
"(-86, 17)",0
"(-86, 57)",0
"(-86, 59)",0
"(-86, 67)",0
"(-86, 68)",0
"(-86, 74)",0
"(-86, 75)",0
"(-86, 77)",0
"(-86, 78)",0
"(-86, 79)",0
"(-86, 80)",0
"(-86, 83)",0
"(-85, 86)",0
"(-78, 86)",0
"(-77, 86)",0
"(-74, 86)",0
"(-72, 86)",0
"(-68, 86)",0
"(-86, 15)",0
"(-86, 14)",0
"(-86, 10)",0
"(-17, -69)",0
"(16, -86)",0
"(14, -86)",0
"(12, -86)",0
"(11, -86)",0
"(10, -86)",0
"(9, -86)",0
"(8, -86)",0
"(6, -86)",0
"(2, -86)",0
"(1, -86)",0
"(-5, -81)",0
"(-6, -80)",0
"(-11, -75)",0
"(-12, -74)",0
"(-27, -59)",0
"(-86, 8)",0
"(-31, -55)",0
"(-32, -54)",0
"(-36, -50)",0
"(-42, -44)",0
"(-44, -42)",0
"(-45, -41)",0
"(-49, -37)",0
"(-56, -30)",0
"(-71, -15)",0
"(-72, -14)",0
"(-76, -10)",0
"(-85, -1)",0
"(-86, 0)",0
"(-86, 3)",0
"(-77, -8)",0
"(-84, -1)",0
"(-85, 1)",0
"(-63, -21)",0
"(-77, -7)",0
"(-73, -11)",0
"(-71, -13)",0
"(-69, -15)",0
"(-65, -19)",0
"(-64, -20)",0
"(-57, -27)",0
"(-38, -46)",0
"(-53, -31)",0
"(-51, -33)",0
"(-49, -35)",0
"(-45, -39)",0
"(-44, -40)",0
"(-43, -41)",0
"(-83, -1)",0
"(-84, 0)",0
"(-84, 6)",0
"(-84, 9)",0
"(-84, 14)",0
"(-84, 15)",0
"(-84, 18)",0
"(-84, 22)",0
"(-84, 26)",0
"(-84, 29)",0
"(-84, 34)",0
"(-84, 35)",0
"(-84, 39)",0
"(-84, 40)",0
"(-84, 46)",0
"(-84, 47)",0
"(-84, 48)",0
"(-41, -43)",0
"(-33, -51)",0
"(73, -84)",0
